delta_v (RPM),w (rad/s),v_x (m/s)
-14.0067,0.266686,0.0341168
-7.44333,0.141721,0.0341168
-5.23417,0.0996583,0.0383814
-11.7608,0.223926,0.0362491
-6.5725,0.12514,0.0362491
-8.07583,0.153764,0.0362491
-7.55333,0.143815,0.0383814
2.63083,-0.0500909,0.0405137
-2.98833,0.0568977,0.0362491
-0.155833,0.00296706,0.0362491
-0.0825,0.0015708,0.0447783
-1.68667,0.0321141,0.0362491
-0.2475,0.00471239,0.0405137
-1.485,0.0282743,0.0362491
-1.2925,0.0246091,0.0362491
0.229167,-0.00436332,0.0362491
-1.33833,0.0254818,0.0362491
-2.3375,0.0445059,0.0405137
-0.055,0.0010472,0.0341168
-2.04417,0.0389208,0.0341168
1.68667,-0.0321141,0.0383814
-2.79583,0.0532325,0.0383814
-1.7325,0.0329867,0.0383814
-2.04417,0.0389208,0.0383814
-2.75,0.0523599,0.0405137
0.586667,-0.0111701,0.0405137
-3.4925,0.066497,0.0383814
0.834167,-0.0158825,0.042646
-2.915,0.0555015,0.0383814
0.00916667,-0.000174533,0.0383814
0.183333,-0.00349066,0.042646
0.320833,-0.00610865,0.0383814
-0.88,0.0167552,0.042646
-0.8525,0.0162316,0.0341168
-0.586667,0.0111701,0.0405137
-0.5225,0.00994838,0.0405137
-0.5225,0.00994838,0.0405137
-1.42083,0.0270526,0.0447783
0.100833,-0.00191986,0.0383814
-1.58583,0.0301942,0.042646
-0.476667,0.00907571,0.0383814
-1.94333,0.037001,0.0469106
0.1375,-0.00261799,0.0405137
-1.74167,0.0331613,0.0447783
-0.889167,0.0169297,0.0447783
-3.3275,0.0633555,0.042646
0.229167,-0.00436332,0.042646
0.00916667,-0.000174533,0.0447783
0.275,-0.00523599,0.0405137
1.44833,-0.0275762,0.0447783
-2.73167,0.0520108,0.042646
2.92417,-0.055676,0.042646
-5.34417,0.101753,0.042646
0.77,-0.0146608,0.0447783
-2.255,0.0429351,0.0405137
0.944167,-0.0179769,0.0405137
-0.458333,0.00872665,0.0447783
0.7425,-0.0141372,0.0383814
-1.0175,0.0193732,0.0447783
0.733333,-0.0139626,0.0362491
-0.33,0.00628319,0.049043
-0.925833,0.0176278,0.0405137
-0.8525,0.0162316,0.049043
0.1375,-0.00261799,0.042646
0.311667,-0.00593412,0.0362491
0,0,0.042646
-2.29167,0.0436332,0.0405137
-7.51667,0.143117,0.0405137
-6.63667,0.126362,0.0383814
-9.67083,0.184132,0.0405137
-12.0908,0.230209,0.0383814
-6.88417,0.131074,0.0447783
-6.49917,0.123744,0.0447783
-13.1633,0.250629,0.0405137
-8.32333,0.158476,0.0383814
-7.02167,0.133692,0.0383814
-9.82667,0.187099,0.042646
-7.48,0.142419,0.0362491
-10.4592,0.199142,0.0405137
-10.9175,0.207869,0.0405137
-11.2842,0.21485,0.0191907
0.44,-0.00837758,0.00639691
0,0,0.0021323
0,0,0
0.925833,-0.0176278,0
-0.485833,0.00925025,0.0021323
-1.24667,0.0237365,0.0170584
-0.650833,0.0123918,0.0106615
-1.16417,0.0221657,0.0255876
1.52167,-0.0289725,0.021323
-0.210833,0.00401426,0.0191907
-0.815833,0.0155334,0.0191907
0.724167,-0.0137881,0.0149261
-0.0458333,0.000872665,0.0191907
0.339167,-0.00645772,0.0234553
-2.52083,0.0479966,0.0234553
0.870833,-0.0165806,0.0149261
0.1375,-0.00261799,0.021323
0.430833,-0.00820305,0.0277199
-1.64083,0.0312414,0.0234553
1.1275,-0.0214675,0.0149261
-0.174167,0.00331613,0.0277199
-0.476667,0.00907571,0.0234553
0.5225,-0.00994838,0.0149261
0.66,-0.0125664,0.021323
0.898333,-0.0171042,0.0319845
0.898333,-0.0171042,0.0319845
-0.055,0.0010472,0.0255876
1.21,-0.0230383,0.0277199
-0.485833,0.00925025,0.0319845
0.485833,-0.00925025,0.0234553
-0.100833,0.00191986,0.0191907
0.705833,-0.013439,0.0362491
-1.54917,0.0294961,0.0255876
0.155833,-0.00296706,0.0191907
-3.96917,0.0755728,0.0319845
-4.60167,0.0876155,0.0255876
-7.535,0.143466,0.0341168
-4.84,0.0921534,0.021323
-9.28583,0.176802,0.00852921
-3.1075,0.0591667,0.0298522
-8.86417,0.168773,0.0277199
-8.75417,0.166679,0.0277199
-8.53417,0.16249,0.0298522
-9.35,0.178024,0.0234553
-9.35,0.178024,0.0234553
-6.55417,0.124791,0.0277199
-8.69,0.165457,0.0277199
-9.71667,0.185005,0.0277199
-7.70917,0.146782,0.0298522
-8.8275,0.168075,0.0298522
-11.77,0.2241,0.0298522
-7.425,0.141372,0.0298522
-11.8433,0.225497,0.0319845
-5.92167,0.112748,0.0319845
-10.8992,0.20752,0.00639691
-2.2275,0.0424115,0.0021323
-1.65917,0.0315905,0.0170584
-0.174167,0.00331613,0.0234553
-0.174167,0.00331613,0.0234553
0.348333,-0.00663225,0.0298522
-0.696667,0.0132645,0.0298522
-0.568333,0.010821,0.0341168
-0.586667,0.0111701,0.0362491
-1.11833,0.021293,0.0362491
-1.33833,0.0254818,0.0298522
0.751667,-0.0143117,0.0383814
0.0733333,-0.00139626,0.0341168
0.155833,-0.00296706,0.0341168
-1.94333,0.037001,0.0341168
0.183333,-0.00349066,0.0362491
0.183333,-0.00349066,0.0362491
0.375833,-0.00715585,0.0319845
-0.650833,0.0123918,0.0298522
-1.57667,0.0300197,0.0383814
-0.174167,0.00331613,0.0341168
-12.6225,0.240332,0.0277199
-9.7075,0.18483,0.0319845
-5.95833,0.113446,0.0298522
-6.36167,0.121126,0.0277199
-1.045,0.0198968,0.0021323
-0.925833,0.0176278,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.146667,0.00279253,0
-0.3575,0.00680678,0.0127938
1.64083,-0.0312414,0.0106615
-1.2375,0.0235619,0.0149261
-1.4025,0.0267035,0.0149261
-0.0366667,0.000698132,0.0170584
1.74167,-0.0331613,0.021323
-0.0825,0.0015708,0.0234553
-2.2275,0.0424115,0.021323
-0.980833,0.018675,0.0298522
1.47583,-0.0280998,0.0255876
-1.54,0.0293215,0.0234553
-1.54,0.0293215,0.021323
-2.24583,0.0427606,0.0298522
1.2375,-0.0235619,0.0277199
-0.174167,0.00331613,0.0298522
-1.02667,0.0195477,0.0277199
-1.0175,0.0193732,0.0277199
0.559167,-0.0106465,0.0234553
0.0825,-0.0015708,0.0234553
-2.08083,0.039619,0.0255876
0.183333,-0.00349066,0.0255876
1.02667,-0.0195477,0.0319845
1.02667,-0.0195477,0.0319845
0.155833,-0.00296706,0.0234553
-0.165,0.00314159,0.0234553
1.02667,-0.0195477,0.0298522
-1.65,0.0314159,0.0277199
1.72333,-0.0328122,0.0277199
0.614167,-0.0116937,0.0255876
-2.915,0.0555015,0.0298522
2.365,-0.0450295,0.0255876
0.715,-0.0136136,0.0277199
-0.0916667,0.00174533,0.0277199
-1.265,0.0240855,0.0255876
0.284167,-0.00541052,0.0277199
1.045,-0.0198968,0.0319845
-4.5375,0.0863938,0.0277199
-10.5967,0.20176,0.0319845
-10.395,0.19792,0.0277199
-7.3975,0.140848,0.0255876
-11.2017,0.213279,0.00852921
-3.84083,0.0731293,0
0,0,0
-0.100833,0.00191986,0
0.0458333,-0.000872665,0.0127938
0.421667,-0.00802851,0.0298522
-1.03583,0.0197222,0.021323
0.935,-0.0178024,0.0106615
-0.568333,0.010821,0.021323
0.146667,-0.00279253,0.0255876
-0.678333,0.0129154,0.0319845
-0.586667,0.0111701,0.021323
-0.586667,0.0111701,0.0191907
0.586667,-0.0111701,0.0234553
0.0275,-0.000523599,0.0319845
-0.265833,0.00506145,0.0277199
-0.0183333,0.000349066,0.0149261
-8.15833,0.155334,0.0234553
-9.47833,0.180467,0.021323
-7.2325,0.137706,0.0234553
-6.11417,0.116413,0.0234553
-8.47,0.161268,0.0255876
-9.16667,0.174533,0.0234553
-6.83833,0.130202,0.0241661
-9.42333,0.17942,0.0255876
-6.9025,0.131423,0.0234553
-10.6608,0.202982,0.0277199
-8.01167,0.152542,0.0277199
-10.4867,0.199666,0.0042646
-1.25583,0.023911,0.0149261
-13.2825,0.252898,0.0319845
-7.93833,0.151146,0.021323
-11.7242,0.223228,0.0319845
-5.61,0.106814,0.021323
1.13667,-0.0216421,0.0319845
1.13667,-0.0216421,0.0319845
-1.93417,0.0368264,0.0255876
-0.201667,0.00383972,0.0277199
0.614167,-0.0116937,0.0341168
-0.925833,0.0176278,0.0277199
0.889167,-0.0169297,0.0255876
0.0366667,-0.000698132,0.0319845
-1.03583,0.0197222,0.0298522
1.33833,-0.0254818,0.0277199
-0.733333,0.0139626,0.0298522
-1.93417,0.0368264,0.0319845
1.1,-0.020944,0.0277199
-0.339167,0.00645772,0.0341168
-1.045,0.0198968,0.0319845
0.1925,-0.00366519,0.0319845
0.898333,-0.0171042,0.0362491
-0.540833,0.0102974,0.0234553
0.1925,-0.00366519,0.0255876
1.41167,-0.0268781,0.0383814
0.44,-0.00837758,0.0277199
0.265833,-0.00506145,0.0362491
0.100833,-0.00191986,0.0277199
-0.935,0.0178024,0.0319845
-0.403333,0.00767945,0.0362491
-0.0916667,0.00174533,0.0255876
-0.889167,0.0169297,0.0405137
0.825,-0.015708,0.0319845
-1.3475,0.0256563,0.0319845
0.2475,-0.00471239,0.0362491
-0.265833,0.00506145,0.0255876
-0.265833,0.00506145,0.0255876
0.229167,-0.00436332,0.042646
0.229167,-0.00436332,0.0383814
-1.265,0.0240855,0.0362491
1.54,-0.0293215,0.0319845
-1.9525,0.0371755,0.0298522
-0.733333,0.0139626,0.042646
0.476667,-0.00907571,0.0383814
-1.74167,0.0331613,0.0341168
-0.2475,0.00471239,0.0405137
-2.04417,0.0389208,0.0341168
-2.04417,0.0389208,0.0341168
2.035,-0.0387463,0.0362491
-2.365,0.0450295,0.0341168
1.71417,-0.0326377,0.0362491
-1.90667,0.0363028,0.0362491
2.01667,-0.0383972,0.0383814
-2.96083,0.0563741,0.0362491
0.421667,-0.00802851,0.0341168
-0.641667,0.0122173,0.0383814
-3.72167,0.0708604,0.0405137
0.815833,-0.0155334,0.0383814
0.6325,-0.0120428,0.0319845
-1.41167,0.0268781,0.0383814
-2.85083,0.0542797,0.0319845
0.935,-0.0178024,0.042646
-3.39167,0.0645772,0.042646
-0.275,0.00523599,0.0447783
-1.27417,0.0242601,0.042646
1.6225,-0.0308923,0.0298522
-0.861667,0.0164061,0.0383814
-2.915,0.0555015,0.0341168
-5.81167,0.110654,0.0405137
-8.29583,0.157952,0.0383814
-10.8808,0.207171,0.042646
-6.04083,0.115017,0.0319845
-13.1542,0.250455,0.0362491
-7.14083,0.135961,0.0383814
-7.865,0.149749,0.0405137
-9.1025,0.173311,0.0362491
-8.04833,0.15324,0.0383814
-8.04833,0.15324,0.0383814
-8.8275,0.168075,0.0362491
-6.88417,0.131074,0.0170584
-3.66667,0.0698132,0.0170584
-2.2825,0.0434587,0.0170584
-10.6608,0.202982,0.0405137
-5.5,0.10472,0.0405137
-12.3933,0.235969,0.0341168
-1.0175,0.0193732,0.0405137
-0.11,0.0020944,0.0362491
1.46667,-0.0279253,0.0341168
0.861667,-0.0164061,0.042646
-1.17333,0.0223402,0.0341168
0.77,-0.0146608,0.0447783
-1.65,0.0314159,0.042646
-1.65,0.0314159,0.042646
0.779167,-0.0148353,0.0405137
0.779167,-0.0148353,0.0405137
-0.815833,0.0155334,0.0447783
-0.403333,0.00767945,0.0341168
0.889167,-0.0169297,0.042646
-1.00833,0.0191986,0.0362491
-0.7975,0.0151844,0.0405137
-4.41833,0.0841249,0.0362491
-0.485833,0.00925025,0.0447783
1.97083,-0.0375246,0.0383814
-3.70333,0.0705113,0.0341168
2.1175,-0.0403171,0.042646
-1.14583,0.0218166,0.042646
-1.14583,0.0218166,0.042646
-3.11667,0.0593412,0.0341168
-2.70417,0.0514872,0.0447783
-0.77,0.0146608,0.0447783
-0.650833,0.0123918,0.0447783
-0.4125,0.00785398,0.049043
-1.32,0.0251327,0.0447783
0.183333,-0.00349066,0.0362491
-1.31083,0.0249582,0.042646
-0.568333,0.010821,0.0405137
-1.66833,0.031765,0.049043
-0.513333,0.00977384,0.0383814
-0.0275,0.000523599,0.0405137
0.366667,-0.00698132,0.042646
-1.4025,0.0267035,0.0447783
-0.293333,0.00558505,0.0362491
-2.75,0.0523599,0.0447783
2.60333,-0.0495674,0.0405137
2.60333,-0.0495674,0.0405137
0.348333,-0.00663225,0.0362491
-0.1925,0.00366519,0.0405137
-8.69,0.165457,0.0362491
-5.75667,0.109607,0.0405137
-9.36833,0.178373,0.0383814
-12.9067,0.245742,0.0383814
-8.10333,0.154287,0.0149261
-5.5,0.10472,0.0383814
-11.2383,0.213977,0.049043
-6.83833,0.130202,0.042646
-5.15167,0.0980875,0.0405137
-3.4375,0.0654498,0.0405137
-1.045,0.0198968,0.042646
-1.2375,0.0235619,0.0405137
-3.34583,0.0637045,0.0362491
0.11,-0.0020944,0.0447783
-3.45583,0.0657989,0.0383814
1.85167,-0.0352557,0.0405137
-3.62083,0.0689405,0.0383814
1.36583,-0.0260054,0.042646
-2.81417,0.0535816,0.042646
1.1825,-0.0225147,0.0383814
-0.898333,0.0171042,0.0383814
-0.0275,0.000523599,0.0149261
-1.14583,0.0218166,0.0149261
-1.5675,0.0298451,0
-0.614167,0.0116937,0
0.0733333,-0.00139626,0
0.0733333,-0.00139626,0.0319845
1.8975,-0.0361283,0.021323
0.0825,-0.0015708,0.0234553
-1.925,0.0366519,0.021323
-0.339167,0.00645772,0.0170584
-0.540833,0.0102974,0.0191907
0.210833,-0.00401426,0.021323
-0.265833,0.00506145,0.021323
-3.2175,0.0612611,0.0277199
0.0275,-0.000523599,0.0255876
0.788333,-0.0150098,0.0277199
-0.504167,0.00959931,0.0277199
0.614167,-0.0116937,0.0149261
0.925833,-0.0176278,0.0298522
0.806667,-0.0153589,0.0319845
-1.71417,0.0326377,0.0319845
-0.265833,0.00506145,0.0234553
-0.100833,0.00191986,0.0277199
-0.5225,0.00994838,0.0277199
-0.751667,0.0143117,0.0170584
0.751667,-0.0143117,0.0234553
0.815833,-0.0155334,0.0277199
-0.513333,0.00977384,0.0277199
0.6325,-0.0120428,0.021323
-0.22,0.00418879,0.0298522
0.7425,-0.0141372,0.0319845
-1.91583,0.0364774,0.0298522
0.504167,-0.00959931,0.0191907
0.5225,-0.00994838,0.0298522
-0.696667,0.0132645,0.0277199
0.669167,-0.0127409,0.0255876
0.650833,-0.0123918,0.0341168
-2.7225,0.0518363,0.0319845
0.925833,-0.0176278,0.0234553
-0.33,0.00628319,0.0362491
-0.760833,0.0144862,0.0191907
-0.348333,0.00663225,0.0277199
-0.815833,0.0155334,0.0319845
-0.128333,0.00244346,0.0255876
0.320833,-0.00610865,0.0255876
0.320833,-0.00610865,0.0255876
-0.99,0.0188496,0.0234553
1.00833,-0.0191986,0.0298522
-0.00916667,0.000174533,0.0341168
-0.614167,0.0116937,0.0234553
0.916667,-0.0174533,0.0319845
0.504167,-0.00959931,0.0341168
-1.25583,0.023911,0.0277199
0.980833,-0.018675,0.0319845
0.0183333,-0.000349066,0.0341168
-0.0183333,0.000349066,0.0277199
-0.559167,0.0106465,0.0341168
0.0183333,-0.000349066,0.0277199
-0.375833,0.00715585,0.0170584
0.559167,-0.0106465,0.0362491
-0.815833,0.0155334,0.0362491
0.495,-0.00942478,0.0298522
0,0,0.0383814
-0.614167,0.0116937,0.0362491
0.348333,-0.00663225,0.0341168
-0.0366667,0.000698132,0.0383814
0.403333,-0.00767945,0.0341168
-0.320833,0.00610865,0.0362491
-0.605,0.0115192,0.0277199
-0.366667,0.00698132,0.0405137
-0.210833,0.00401426,0.0383814
0.320833,-0.00610865,0.0362491
0.650833,-0.0123918,0.0405137
-0.0275,0.000523599,0.0319845
-0.7425,0.0141372,0.0405137
-0.11,0.0020944,0.0319845
0.6875,-0.01309,0.0383814
0.348333,-0.00663225,0.0319845
0.201667,-0.00383972,0.0405137
-0.128333,0.00244346,0.0277199
0.6875,-0.01309,0.0405137
-0.119167,0.00226893,0.0383814
-0.458333,0.00872665,0.0341168
0.339167,-0.00645772,0.042646
-0.8525,0.0162316,0.0319845
0.128333,-0.00244346,0.0405137
0.0183333,-0.000349066,0.0383814
-0.421667,0.00802851,0.0383814
0.944167,-0.0179769,0.042646
-2.56667,0.0488692,0.0277199
-10.6425,0.202633,0.0341168
-4.54667,0.0865683,0.0383814
-7.37,0.140324,0.0405137
-8.46083,0.161094,0.0362491
1.045,-0.0198968,0.0021323
1.02667,-0.0195477,0
-1.32917,0.0253073,0
0,0,0
-0.284167,0.00541052,0.0042646
-0.0458333,0.000872665,0.0191907
-13.5208,0.257436,0.0234553
-7.3425,0.139801,0.0170584
-9.79917,0.186576,0.0191907
-6.545,0.124617,0.0021323
1.52167,-0.0289725,0.00639691
1.20083,-0.0228638,0.0277199
-0.586667,0.0111701,0.0298522
0.0825,-0.0015708,0.0127938
-0.980833,0.018675,0.0149261
0.385,-0.00733038,0.0234553
0.165,-0.00314159,0.0234553
0.375833,-0.00715585,0.0170584
-0.980833,0.018675,0.0191907
-0.705833,0.013439,0.0234553
0.4125,-0.00785398,0.021323
-0.669167,0.0127409,0.0234553
-0.641667,0.0122173,0.0191907
0.55,-0.010472,0.0234553
0.421667,-0.00802851,0.0255876
-0.366667,0.00698132,0.0170584
0.88,-0.0167552,0.0255876
0.348333,-0.00663225,0.0277199
-1.19167,0.0226893,0.021323
-1.20083,0.0228638,0.0277199
-0.430833,0.00820305,0.0277199
1.16417,-0.0221657,0.0255876
-0.540833,0.0102974,0.0170584
0.55,-0.010472,0.0234553
0.238333,-0.00453786,0.0277199
-1.65917,0.0315905,0.0191907
-0.513333,0.00977384,0.0298522
0.779167,-0.0148353,0.0341168
0.238333,-0.00453786,0.0277199
-1.42083,0.0270526,0.0298522
-0.229167,0.00436332,0.0319845
1.24667,-0.0237365,0.0255876
-1.3475,0.0256563,0.0298522
-1.2375,0.0235619,0.0277199
2.31917,-0.0441568,0.0298522
-2.42917,0.0462512,0.0277199
0.7975,-0.0151844,0.0341168
-0.9075,0.0172788,0.0298522
0.311667,-0.00593412,0.0255876
0.559167,-0.0106465,0.0298522
-0.33,0.00628319,0.0341168
1.71417,-0.0326377,0.0341168
0.641667,-0.0122173,0.0362491
-3.06167,0.058294,0.0362491
1.00833,-0.0191986,0.0319845
-1.1825,0.0225147,0.0341168
1.27417,-0.0242601,0.0298522
-0.366667,0.00698132,0.0362491
-1.91583,0.0364774,0.0277199
1.24667,-0.0237365,0.0298522
-1.00833,0.0191986,0.0341168
-0.339167,0.00645772,0.0341168
-0.33,0.00628319,0.0341168
-0.311667,0.00593412,0.0341168
-0.385,0.00733038,0.0383814
-1.20083,0.0228638,0.0341168
0.8525,-0.0162316,0.0362491
-0.0366667,0.000698132,0.0362491
-0.99,0.0188496,0.0298522
0.605,-0.0115192,0.0362491
0.77,-0.0146608,0.0383814
1.27417,-0.0242601,0.0341168
0.165,-0.00314159,0.0405137
0.165,-0.00314159,0.0405137
1.22833,-0.0233874,0.0341168
0.485833,-0.00925025,0.0383814
0.6325,-0.0120428,0.0319845
0.275,-0.00523599,0.0405137
-1.75083,0.0333358,0.0405137
0.1375,-0.00261799,0.0383814
-0.183333,0.00349066,0.0383814
0.22,-0.00418879,0.0319845
0.22,-0.00418879,0.0319845
-2.53917,0.0483456,0.0341168
1.1825,-0.0225147,0.0341168
-1.30167,0.0247837,0.0383814
0.128333,-0.00244346,0.0319845
-1.69583,0.0322886,0.042646
0.605,-0.0115192,0.0362491
-1.17333,0.0223402,0.021323
0.476667,-0.00907571,0.00639691
-0.669167,0.0127409,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.0366667,0.000698132,0.0106615
1.10917,-0.0211185,0.0149261
0.375833,-0.00715585,0.0149261
2.04417,-0.0389208,0.0255876
-1.815,0.0345575,0.0191907
-0.531667,0.0101229,0.0127938
-0.275,0.00523599,0.0191907
0.806667,-0.0153589,0.0149261
-0.3025,0.00575959,0.021323
-0.788333,0.0150098,0.0170584
0.504167,-0.00959931,0.00852921
-0.311667,0.00593412,0.0170584
0.0183333,-0.000349066,0.0234553
0.238333,-0.00453786,0.0255876
-2.48417,0.0472984,0.0277199
-0.394167,0.00750492,0.021323
0.100833,-0.00191986,0.0234553
-0.055,0.0010472,0.0277199
-1.02667,0.0195477,0.0149261
0.238333,-0.00453786,0.0191907
1.2925,-0.0246091,0.0234553
-0.0733333,0.00139626,0.0255876
-0.476667,0.00907571,0.0191907
-0.531667,0.0101229,0.0255876
1.5125,-0.0287979,0.0298522
-0.825,0.015708,0.0277199
1.09083,-0.0207694,0.0255876
0.504167,-0.00959931,0.0255876
0.733333,-0.0139626,0.0277199
-0.724167,0.0137881,0.0298522
0.11,-0.0020944,0.0170584
0.119167,-0.00226893,0.0319845
-2.0625,0.0392699,0.0298522
0.7975,-0.0151844,0.0255876
0.495,-0.00942478,0.0277199
-0.44,0.00837758,0.0341168
-0.724167,0.0137881,0.0319845
-0.715,0.0136136,0.0277199
0.0825,-0.0015708,0.0341168
0.311667,-0.00593412,0.0234553
-0.779167,0.0148353,0.0298522
0.641667,-0.0122173,0.0319845
0.1375,-0.00261799,0.0234553
0.1375,-0.00261799,0.0234553
-0.0275,0.000523599,0.0319845
-0.586667,0.0111701,0.0277199
-0.293333,0.00558505,0.0362491
0.3025,-0.00575959,0.0383814
-0.210833,0.00401426,0.0234553
-1.045,0.0198968,0.0362491
-0.540833,0.0102974,0.021323
-0.669167,0.0127409,0.0319845
0.229167,-0.00436332,0.0383814
-0.366667,0.00698132,0.0319845
0,0,0.0255876
-0.0641667,0.00122173,0.0383814
-0.0458333,0.000872665,0.0341168
-0.88,0.0167552,0.0341168
-0.650833,0.0123918,0.0405137
-0.0366667,0.000698132,0.0362491
0.449167,-0.00855211,0.0362491
0.0183333,-0.000349066,0.0362491
0.44,-0.00837758,0.0298522
-0.293333,0.00558505,0.0405137
0.586667,-0.0111701,0.0255876
1.5125,-0.0287979,0.0319845
2.90583,-0.0553269,0.0362491
1.42083,-0.0270526,0.0277199
0.724167,-0.0137881,0.0341168
-1.53083,0.029147,0.0298522
-0.0458333,0.000872665,0.0362491
-0.275,0.00523599,0.0383814
-0.275,0.00523599,0.0383814
0.11,-0.0020944,0.0341168
0.6875,-0.01309,0.0405137
-0.22,0.00418879,0.0277199
-0.568333,0.010821,0.0362491
-0.540833,0.0102974,0.0362491
0.4675,-0.00890118,0.0362491
-0.119167,0.00226893,0.0383814
0.229167,-0.00436332,0.0298522
-0.403333,0.00767945,0.0362491
-0.229167,0.00436332,0.0341168
-0.806667,0.0153589,0.0319845
-0.834167,0.0158825,0.0405137
-0.155833,0.00296706,0.0405137
-0.944167,0.0179769,0.0362491
1.10917,-0.0211185,0.0383814
-0.8525,0.0162316,0.0341168
-0.5225,0.00994838,0.0447783
0.1925,-0.00366519,0.0341168
-1.65,0.0314159,0.0383814
1.63167,-0.0310669,0.0405137
-2.01667,0.0383972,0.0383814
-0.916667,0.0174533,0.0383814
-2.07167,0.0394444,0.0383814
0.284167,-0.00541052,0.0362491
-1.71417,0.0326377,0.0447783
0.825,-0.015708,0.042646
-2.34667,0.0446804,0.0383814
0.0275,-0.000523599,0.0447783
0.650833,-0.0123918,0.0362491
0.724167,-0.0137881,0.0405137
2.2,-0.0418879,0.0405137
-2.0625,0.0392699,0.0383814
1.61333,-0.0307178,0.042646
-2.145,0.0408407,0.0362491
1.98917,-0.0378736,0.0383814
1.21,-0.0230383,0.0362491
1.21,-0.0230383,0.0447783
-1.155,0.0219911,0.0405137
-2.86917,0.0546288,0.0405137
2.24583,-0.0427606,0.0405137
-2.75917,0.0525344,0.0383814
2.29167,-0.0436332,0.0383814
-1.0725,0.0204204,0.042646
1.99833,-0.0380482,0.0383814
0.0366667,-0.000698132,0.042646
-0.430833,0.00820305,0.0469106
2.2,-0.0418879,0.0405137
-2.805,0.0534071,0.0362491
2.145,-0.0408407,0.0383814
-1.87,0.0356047,0.0383814
1.61333,-0.0307178,0.042646
-2.82333,0.0537561,0.0319845
1.00833,-0.0191986,0.0447783
0.4675,-0.00890118,0.042646
-2.4475,0.0466003,0.042646
0.165,-0.00314159,0.042646
-2.98833,0.0568977,0.042646
1.83333,-0.0349066,0.0405137
-1.25583,0.023911,0.042646
-1.24667,0.0237365,0.0383814
-3.575,0.0680678,0.0383814
1.96167,-0.03735,0.0362491
1.96167,-0.03735,0.0362491
0.669167,-0.0127409,0.0405137
3.22667,-0.0614356,0.042646
-1.65917,0.0315905,0.0447783
2.71333,-0.0516617,0.042646
-3.84083,0.0731293,0.042646
-2.035,0.0387463,0.042646
2.90583,-0.0553269,0.042646
-1.87917,0.0357792,0.0469106
-0.925833,0.0176278,0.049043
-0.925833,0.0176278,0.049043
0.22,-0.00418879,0.042646
1.88833,-0.0359538,0.0383814
-2.92417,0.055676,0.0447783
2.54833,-0.0485202,0.0405137
-3.905,0.074351,0.0383814
2.51167,-0.047822,0.0383814
-4.03333,0.0767945,0.0405137
2.41083,-0.0459022,0.0383814
-2.695,0.0513127,0.0405137
2.57583,-0.0490438,0.0341168
-1.05417,0.0200713,0.0405137
-1.05417,0.0200713,0.0405137
0.33,-0.00628319,0.049043
-0.22,0.00418879,0.0447783
2.38333,-0.0453786,0.0405137
-3.17167,0.0603884,0.042646
-2.26417,0.0431096,0.042646
2.24583,-0.0427606,0.0362491
-3.245,0.0617847,0.0405137
3.0525,-0.0581195,0.0362491
-0.6875,0.01309,0.042646
2.92417,-0.055676,0.0362491
-1.50333,0.0286234,0.0405137
-2.29167,0.0436332,0.042646
0.825,-0.015708,0.042646
-3.2725,0.0623083,0.0341168
0.311667,-0.00593412,0.0447783
-3.23583,0.0616101,0.042646
2.20917,-0.0420624,0.0447783
-3.33667,0.06353,0.042646
1.76917,-0.0336849,0.042646
-3.3,0.0628319,0.0405137
2.8325,-0.0539307,0.042646
-3.06167,0.058294,0.042646
2.82333,-0.0537561,0.042646
-2.81417,0.0535816,0.0405137
3.08,-0.0586431,0.0405137
-1.64083,0.0312414,0.042646
1.50333,-0.0286234,0.0383814
-0.00916667,0.000174533,0.0469106
